template_id,family,strategy,severity_in_yaml,owasp_category,current_cwe,current_cve,proposed_cwe,proposed_cve,cwe_diff,cve_diff,rules_fired
SECURITY_CROSS_SESSION_LEAKS_PROMPT_INJECTION_SEQUENTIAL_JAILBREAKING,SECURITY_CROSS_SESSION_LEAKS_,PROMPT_INJECTION_SEQUENTIAL_JAILBREAKING,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-77,CWE-200,CWE-359,CWE-285,CWE-693",,"+CWE-693,CWE-77",,"CWE-77: Generic command/instruction injection (Ignore prior instructions etc.) | CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
SECURITY_CROSS_SESSION_LEAKS_PROMPT_INJECTION_TREE_JAILBREAKING,SECURITY_CROSS_SESSION_LEAKS_,PROMPT_INJECTION_TREE_JAILBREAKING,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-77,CWE-200,CWE-359,CWE-285,CWE-693",,"+CWE-693,CWE-77",,"CWE-77: Generic command/instruction injection (Ignore prior instructions etc.) | CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
SECURITY_CROSS_SESSION_LEAKS_ROLEPLAY,SECURITY_CROSS_SESSION_LEAKS_,ROLEPLAY,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-693",,+CWE-693,,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
SECURITY_CROSS_SESSION_LEAKS_ROLEPLAY_BAD_LIKERT_JUDGE,SECURITY_CROSS_SESSION_LEAKS_,ROLEPLAY_BAD_LIKERT_JUDGE,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-754,CWE-693",,"+CWE-693,CWE-754",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-754: Improper check for unusual or exceptional conditions | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
SECURITY_CROSS_SESSION_LEAKS_ROLEPLAY_CRESCENDO_JAILBREAKING,SECURITY_CROSS_SESSION_LEAKS_,ROLEPLAY_CRESCENDO_JAILBREAKING,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-693",,+CWE-693,,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
SECURITY_CROSS_SESSION_LEAKS_ROLEPLAY_LINEAR_JAILBREAKING,SECURITY_CROSS_SESSION_LEAKS_,ROLEPLAY_LINEAR_JAILBREAKING,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-693",,+CWE-693,,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
SECURITY_CROSS_SESSION_LEAKS_ROLEPLAY_SEQUENTIAL_JAILBREAKING,SECURITY_CROSS_SESSION_LEAKS_,ROLEPLAY_SEQUENTIAL_JAILBREAKING,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-693",,+CWE-693,,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
SECURITY_CROSS_SESSION_LEAKS_ROLEPLAY_TREE_JAILBREAKING,SECURITY_CROSS_SESSION_LEAKS_,ROLEPLAY_TREE_JAILBREAKING,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-693",,+CWE-693,,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
SECURITY_CROSS_SESSION_LEAKS_ROT13,SECURITY_CROSS_SESSION_LEAKS_,ROT13,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-20,CWE-172",,"+CWE-172,CWE-20",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-172: Encoding error (base64 / rot13 obfuscation of malicious payload)"
SECURITY_CROSS_SESSION_LEAKS_ROT13_BAD_LIKERT_JUDGE,SECURITY_CROSS_SESSION_LEAKS_,ROT13_BAD_LIKERT_JUDGE,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-754,CWE-693,CWE-20,CWE-172",,"+CWE-172,CWE-20,CWE-693,CWE-754",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-754: Improper check for unusual or exceptional conditions | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-172: Encoding error (base64 / rot13 obfuscation of malicious payload)"
SECURITY_CROSS_SESSION_LEAKS_ROT13_CRESCENDO_JAILBREAKING,SECURITY_CROSS_SESSION_LEAKS_,ROT13_CRESCENDO_JAILBREAKING,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-693,CWE-20,CWE-172",,"+CWE-172,CWE-20,CWE-693",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-172: Encoding error (base64 / rot13 obfuscation of malicious payload)"
SECURITY_CROSS_SESSION_LEAKS_ROT13_LINEAR_JAILBREAKING,SECURITY_CROSS_SESSION_LEAKS_,ROT13_LINEAR_JAILBREAKING,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-693,CWE-20,CWE-172",,"+CWE-172,CWE-20,CWE-693",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-172: Encoding error (base64 / rot13 obfuscation of malicious payload)"
SECURITY_CROSS_SESSION_LEAKS_ROT13_SEQUENTIAL_JAILBREAKING,SECURITY_CROSS_SESSION_LEAKS_,ROT13_SEQUENTIAL_JAILBREAKING,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-693,CWE-20,CWE-172",,"+CWE-172,CWE-20,CWE-693",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-172: Encoding error (base64 / rot13 obfuscation of malicious payload)"
SECURITY_CROSS_SESSION_LEAKS_ROT13_TREE_JAILBREAKING,SECURITY_CROSS_SESSION_LEAKS_,ROT13_TREE_JAILBREAKING,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-693,CWE-20,CWE-172",,"+CWE-172,CWE-20,CWE-693",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-172: Encoding error (base64 / rot13 obfuscation of malicious payload)"
SECURITY_CROSS_SESSION_LEAKS_SEMANTIC_MANIPULATION,SECURITY_CROSS_SESSION_LEAKS_,SEMANTIC_MANIPULATION,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-1039,CWE-20",,"+CWE-1039,CWE-20",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-1039: Inadequate detection of adversarial input perturbation (bias, fairness, semantic, suffix) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation)"
SECURITY_CROSS_SESSION_LEAKS_SEMANTIC_MANIPULATION_BAD_LIKERT_JUDGE,SECURITY_CROSS_SESSION_LEAKS_,SEMANTIC_MANIPULATION_BAD_LIKERT_JUDGE,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-754,CWE-693,CWE-1039,CWE-20",,"+CWE-1039,CWE-20,CWE-693,CWE-754",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-754: Improper check for unusual or exceptional conditions | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-1039: Inadequate detection of adversarial input perturbation (bias, fairness, semantic, suffix) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation)"
SECURITY_CROSS_SESSION_LEAKS_SEMANTIC_MANIPULATION_CRESCENDO_JAILBREAKING,SECURITY_CROSS_SESSION_LEAKS_,SEMANTIC_MANIPULATION_CRESCENDO_JAILBREAKING,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-693,CWE-1039,CWE-20",,"+CWE-1039,CWE-20,CWE-693",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-1039: Inadequate detection of adversarial input perturbation (bias, fairness, semantic, suffix) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation)"
SECURITY_CROSS_SESSION_LEAKS_SEMANTIC_MANIPULATION_LINEAR_JAILBREAKING,SECURITY_CROSS_SESSION_LEAKS_,SEMANTIC_MANIPULATION_LINEAR_JAILBREAKING,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-693,CWE-1039,CWE-20",,"+CWE-1039,CWE-20,CWE-693",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-1039: Inadequate detection of adversarial input perturbation (bias, fairness, semantic, suffix) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation)"
SECURITY_CROSS_SESSION_LEAKS_SEMANTIC_MANIPULATION_SEQUENTIAL_JAILBREAKING,SECURITY_CROSS_SESSION_LEAKS_,SEMANTIC_MANIPULATION_SEQUENTIAL_JAILBREAKING,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-693,CWE-1039,CWE-20",,"+CWE-1039,CWE-20,CWE-693",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-1039: Inadequate detection of adversarial input perturbation (bias, fairness, semantic, suffix) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation)"
SECURITY_CROSS_SESSION_LEAKS_SEMANTIC_MANIPULATION_TREE_JAILBREAKING,SECURITY_CROSS_SESSION_LEAKS_,SEMANTIC_MANIPULATION_TREE_JAILBREAKING,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-693,CWE-1039,CWE-20",,"+CWE-1039,CWE-20,CWE-693",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-1039: Inadequate detection of adversarial input perturbation (bias, fairness, semantic, suffix) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation)"
SECURITY_CROSS_SESSION_LEAKS_SYSTEM_OVERRIDE,SECURITY_CROSS_SESSION_LEAKS_,SYSTEM_OVERRIDE,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-1284",,+CWE-1284,,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak)"
SECURITY_CROSS_SESSION_LEAKS_SYSTEM_OVERRIDE_BAD_LIKERT_JUDGE,SECURITY_CROSS_SESSION_LEAKS_,SYSTEM_OVERRIDE_BAD_LIKERT_JUDGE,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-754,CWE-1284,CWE-693",,"+CWE-1284,CWE-693,CWE-754",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-754: Improper check for unusual or exceptional conditions | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
SECURITY_CROSS_SESSION_LEAKS_SYSTEM_OVERRIDE_CRESCENDO_JAILBREAKING,SECURITY_CROSS_SESSION_LEAKS_,SYSTEM_OVERRIDE_CRESCENDO_JAILBREAKING,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-1284,CWE-693",,"+CWE-1284,CWE-693",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
SECURITY_CROSS_SESSION_LEAKS_SYSTEM_OVERRIDE_LINEAR_JAILBREAKING,SECURITY_CROSS_SESSION_LEAKS_,SYSTEM_OVERRIDE_LINEAR_JAILBREAKING,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-1284,CWE-693",,"+CWE-1284,CWE-693",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
SECURITY_CROSS_SESSION_LEAKS_SYSTEM_OVERRIDE_SEQUENTIAL_JAILBREAKING,SECURITY_CROSS_SESSION_LEAKS_,SYSTEM_OVERRIDE_SEQUENTIAL_JAILBREAKING,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-1284,CWE-693",,"+CWE-1284,CWE-693",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
SECURITY_CROSS_SESSION_LEAKS_SYSTEM_OVERRIDE_TREE_JAILBREAKING,SECURITY_CROSS_SESSION_LEAKS_,SYSTEM_OVERRIDE_TREE_JAILBREAKING,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-359,CWE-285,CWE-1284,CWE-693",,"+CWE-1284,CWE-693",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-359: Personally Identifiable Information (PII) exposure | CWE-285: Improper authorization / access-control bypass | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
SECURITY_CROSS_USER_DATA_BLEEDING_BASE64,SECURITY_CROSS_USER_DATA_BLEEDING_,BASE64,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-285,CWE-20,CWE-172",,"+CWE-172,CWE-20 -CWE-359",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-285: Improper authorization / access-control bypass | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-172: Encoding error (base64 / rot13 obfuscation of malicious payload)"
SECURITY_CROSS_USER_DATA_BLEEDING_CONTEXT_POISONING,SECURITY_CROSS_USER_DATA_BLEEDING_,CONTEXT_POISONING,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-285,CWE-345,CWE-501",,"+CWE-345,CWE-501 -CWE-359",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-285: Improper authorization / access-control bypass | CWE-345: Insufficient verification of data authenticity (poisoned RAG, unsigned messages) | CWE-501: Trust-boundary violation (RAG poisoning, indirect injection, context poisoning)"
SECURITY_CROSS_USER_DATA_BLEEDING_GOAL_REDIRECTION,SECURITY_CROSS_USER_DATA_BLEEDING_,GOAL_REDIRECTION,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-285,CWE-1284",,+CWE-1284 -CWE-359,,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-285: Improper authorization / access-control bypass | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak)"
SECURITY_CROSS_USER_DATA_BLEEDING_INPUT_BYPASS,SECURITY_CROSS_USER_DATA_BLEEDING_,INPUT_BYPASS,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-285,CWE-20,CWE-180",,"+CWE-180,CWE-20 -CWE-359",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-285: Improper authorization / access-control bypass | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-180: Validate-before-canonicalize ordering bug (input bypass via canonicalisation)"
SECURITY_CROSS_USER_DATA_BLEEDING_LEETSPEAK,SECURITY_CROSS_USER_DATA_BLEEDING_,LEETSPEAK,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-285,CWE-20,CWE-1007,CWE-184",,"+CWE-1007,CWE-184,CWE-20 -CWE-359",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-285: Improper authorization / access-control bypass | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-1007: Insufficient visual distinction of homoglyphs / leetspeak substitutions | CWE-184: Incomplete list of disallowed inputs (leetspeak/homoglyph/typo filter gap)"
SECURITY_CROSS_USER_DATA_BLEEDING_MATH_PROBLEM,SECURITY_CROSS_USER_DATA_BLEEDING_,MATH_PROBLEM,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-285,CWE-20",,+CWE-20 -CWE-359,,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-285: Improper authorization / access-control bypass | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation)"
SECURITY_CROSS_USER_DATA_BLEEDING_MULTILINGUAL,SECURITY_CROSS_USER_DATA_BLEEDING_,MULTILINGUAL,HIGH,IDENTITY_AND_PRIVILEGE_ABUSE,"CWE-200,CWE-285,CWE-359",,"CWE-200,CWE-285,CWE-20,CWE-176",,"+CWE-176,CWE-20 -CWE-359",,"CWE-200: Information exposure (secrets, tokens, indexed docs, system info) | CWE-285: Improper authorization / access-control bypass | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-176: Improper handling of Unicode encoding (multilingual / RTL / homoglyph)"
